,Node,Comune,f
4645,POINT (893868.5503435965 6284953.240513951),maipu,0.0014595353880827759
4646,POINT (902208.1227109936 6298548.450332714),conchali,0.0006278184316596966
4647,POINT (911175.6516407303 6297498.342745446),vitacura,0.0019699922037817617
4648,POINT (906473.8345254592 6291643.43601396),providencia,0.003360020470557978
4649,POINT (917797.4859840523 6298047.2605278455),las condes,0.0007019519350637562
4650,POINT (894047.8833198063 6284605.755941765),maipu,0.0014676847094613917
4651,POINT (911537.2699018971 6295558.7805798),las condes,0.004012221313272136
4652,POINT (905852.8178180006 6272112.963496539),puente alto,0.00037655060389293947
4653,POINT (902600.2989183916 6291484.6449781675),santiago,0.0018990026550365665
4654,POINT (906829.2428101699 6292205.878027745),providencia,0.003304562486597192
4655,POINT (910898.8379840946 6292360.923408658),las condes,0.003844256307741246
4656,POINT (907679.579996288 6292054.861021433),providencia,0.0038742885281337603
4657,POINT (911917.7867478415 6278047.648803877),la florida,0.001411486268684045
4658,POINT (915125.3656736363 6290872.651909422),la reina,0.001314303838773456
4659,POINT (903986.3425693982 6282799.838019909),la cisterna,0.0014043280081072038
4660,POINT (903877.3662926259 6281169.101591696),la cisterna,0.0011081395338312589
4661,POINT (911933.1734451005 6296563.491307583),vitacura,0.0033068433101160607
4662,POINT (910252.1743420021 6297274.209594987),vitacura,0.0015103572510595136
4663,POINT (904846.3689229649 6292729.917576047),recoleta,0.0026802279487421776
4664,POINT (901706.7886931692 6295698.76157758),conchali,0.0005871598000410192
4665,POINT (904485.3757521699 6293560.029978564),independencia,0.0018577488918923957
4666,POINT (913424.670495888 6294648.426090248),las condes,0.003459739366750473
4667,POINT (912152.5137918851 6278606.037760792),puente alto,0.0014440289226648377
4668,POINT (900109.3650084105 6289350.107440079),estacion central,0.0008983969378718276
4669,POINT (904486.4045779242 6285522.20639891),san miguel,0.001710800207810631
4670,POINT (909263.0531020348 6279973.30379682),la florida,0.0012972408482375358
4671,POINT (907978.1866553479 6290913.229417417),providencia,0.0038485171921596177
4672,POINT (903755.9026585289 6291203.590050558),santiago,0.0030371325201388063
4673,POINT (911119.2325997276 6282558.56619477),la florida,0.0012600325229004368
4674,POINT (911830.6513974157 6297337.088315679),vitacura,0.002431984529358965
4675,POINT (911431.2581825154 6280677.472492655),la florida,0.0016650203027291693
4676,POINT (903446.9985563895 6295406.576123435),independencia,0.0008837632461188867
4677,POINT (906512.6806807828 6292124.340695171),providencia,0.003207067479672674
4678,POINT (897368.6260705148 6300018.760355828),quilicura,0.0011268702436433642
4679,POINT (908225.5365429719 6287645.2193240505),nunoa,0.002029307407463595
4680,POINT (918380.9340677573 6298134.003669931),las condes,0.0005755308101066732
4681,POINT (910945.3151468489 6294141.43569243),las condes,0.004343095323394593
4682,POINT (909532.7170504881 6275885.023667147),puente alto,0.0011864724571029072
4683,POINT (907502.653144087 6293417.229272742),providencia,0.0028379440198437124
4684,POINT (901657.3697579042 6290280.958351878),estacion central,0.0014309354789981141
4685,POINT (904004.4068125389 6278056.69372431),la pintana,0.0006454409117133673
4686,POINT (890537.7094932867 6284969.605372811),maipu,0.0005196563199661381
4687,POINT (902105.9727098963 6285994.688889761),pedro aguirre cerda,0.0010297058098661534
4688,POINT (899816.313241503 6294803.141945771),quinta normal,0.0005906569665358829
4689,POINT (909403.9413408441 6283333.813458504),la florida,0.0016791410499199916
4690,POINT (910586.2462286805 6272535.392195278),puente alto,0.001424059361191557
4691,POINT (911384.8498338158 6298327.688658047),vitacura,0.0012271699645991646
4692,POINT (897500.3938053447 6299658.998159321),quilicura,0.0010440856341698208
4693,POINT (914308.2883486892 6294913.478432966),las condes,0.0027735350050595844
4694,POINT (906814.562734808 6289466.347802473),nunoa,0.002665303101296193
4695,POINT (917794.8591783182 6295847.566129932),las condes,0.0010080883573933867
4696,POINT (912459.9871298154 6283158.743056821),penalolen,0.0009075605174959428
4697,POINT (902800.1457107984 6279215.741283435),el bosque,0.0009263383225003828
4698,POINT (909551.7559250374 6284660.879070367),macul,0.0013358706358119795
4699,POINT (901686.4323156269 6278953.738104675),el bosque,0.0008693976668985469
4700,POINT (901945.7011800731 6299668.800812537),huechuraba,0.0007078213195866555
4701,POINT (906703.591352229 6292075.673177709),providencia,0.0033056106301561114
4702,POINT (914210.6747267086 6296610.068805851),las condes,0.002768351599085122
4703,POINT (915793.8788590245 6296980.2584675215),las condes,0.001701605166612005
4704,POINT (911441.5651888442 6277121.940863211),puente alto,0.0013636586662964852
4705,POINT (909492.9510574425 6295596.60961044),vitacura,0.0022856646910264494
4706,POINT (909333.0908927536 6287596.663892131),nunoa,0.0020418141710009485
4707,POINT (900615.318549959 6276217.990961358),el bosque,0.0010885749143845819
4708,POINT (905179.6354121147 6280271.801483816),san ramon,0.0009702485406737503
4709,POINT (909762.7601250579 6292382.957421573),providencia,0.004319755072822761
4710,POINT (910914.323155174 6295855.174887463),vitacura,0.0034200337797760517
4711,POINT (896703.7813654664 6301037.843069095),quilicura,0.001106840382373965
4712,POINT (907394.5911402163 6290268.154649039),nunoa,0.0033440919356565383
4713,POINT (905831.194970916 6284337.54487545),san joaquin,0.0011433735009208873
4714,POINT (895590.8667083977 6296658.569588011),renca,0.00032251702903803595
4715,POINT (897751.2368969265 6289450.431614129),estacion central,0.0006729315437583231
4716,POINT (908894.6477519537 6282126.043256484),la florida,0.0017968135971457046
4717,POINT (895023.746803866 6286223.695854182),maipu,0.001370519245408615
4718,POINT (903208.9132870709 6290130.49854595),santiago,0.002278623273806617
4719,POINT (912951.2377705968 6290264.824060896),la reina,0.0023117417126623653
4720,POINT (897378.5265264139 6283974.869057149),cerrillos,0.0008946622061308465
4721,POINT (904335.3664865971 6288138.80104754),santiago,0.0017583942150579974
4722,POINT (900583.8930065632 6279269.53329998),el bosque,0.0005988677428691377
4723,POINT (905740.4140590756 6276158.827035794),la pintana,0.0004172438380539931
4724,POINT (896741.9476763685 6300320.298222885),quilicura,0.0011522770422786068
4725,POINT (897020.4173096429 6287970.206995449),maipu,0.000829647662469924
4726,POINT (910160.3635709018 6270952.525749354),puente alto,0.0008299017156318179
4727,POINT (910504.7963104632 6297511.995462563),vitacura,0.0014976123054677047
4728,POINT (912341.5015399114 6274615.598201804),puente alto,0.0011433311709872008
4729,POINT (893317.4732396783 6282448.930050886),maipu,0.0010322530113805143
4730,POINT (902224.7479271798 6292768.6028338205),santiago,0.0011394670298844247
4731,POINT (912713.0033892764 6295030.744038116),las condes,0.004004677211817796
4732,POINT (907220.1364805482 6277599.19396911),la pintana,0.0007467648921635643
4733,POINT (902936.9494727578 6282462.807173386),la cisterna,0.0013943343720717127
4734,POINT (913007.3775414389 6288876.216093293),la reina,0.001580582210781066
4735,POINT (907694.7987169295 6292134.758368198),providencia,0.00387309032941311
4736,POINT (910905.8909162288 6289321.946049424),nunoa,0.002775965334889445
4737,POINT (909410.1074759818 6273128.538856382),puente alto,0.001231040224590743
4738,POINT (908847.2997094311 6290684.3448593365),nunoa,0.004012812625160393
4739,POINT (913609.3079022716 6296711.536969376),vitacura,0.0029101192918620324
4740,POINT (909493.3905077123 6288916.486149814),nunoa,0.0030341208430056167
4741,POINT (903729.287546912 6286682.332101276),san miguel,0.001695645413415894
4742,POINT (918312.3112070889 6296146.348620668),las condes,0.0008209029783761976
4743,POINT (899363.6026940199 6288076.884227786),estacion central,0.0006250901608484444
4744,POINT (908210.9171782548 6288560.214197928),nunoa,0.0026818250785319883
4745,POINT (910905.4104163477 6291634.518791165),nunoa,0.0035042262384734173
4746,POINT (911058.3821164079 6277656.465887241),la florida,0.0013572416663603128
4747,POINT (905716.5098289666 6277423.035380375),la pintana,0.0006278397440932362
4748,POINT (894171.6779106425 6284037.256873695),maipu,0.00139650595861438
4749,POINT (907699.0066054402 6275897.134844413),puente alto,0.0006881172251300771
4750,POINT (903208.9132870709 6290130.49854595),santiago,0.002278623273806617
4751,POINT (898122.3703317253 6275941.287001896),san bernardo,0.0009945765591290103
4752,POINT (907664.1569303256 6293403.879940306),providencia,0.0030232071962201885
4753,POINT (908932.7033113781 6294191.019716011),las condes,0.003391959563541804
4754,POINT (904636.0888825255 6296928.762222373),recoleta,0.000788897128776564
4755,POINT (898071.5365880954 6285830.993375893),cerrillos,0.0006926949312575605
4756,POINT (901444.9400829872 6290257.126060106),estacion central,0.0013490094051554096
4757,POINT (905435.8011982578 6277958.0959315095),la pintana,0.0007125477103309128
4758,POINT (902334.2178813907 6290984.801227745),santiago,0.0017974750194910513
4759,POINT (890463.224633708 6283393.352901618),maipu,0.0007590787641939812
4760,POINT (908765.5505893985 6282531.4013524335),la florida,0.0018418270877232149
4761,POINT (905142.6532688707 6298008.267012844),recoleta,0.000674485890748093
4762,POINT (890962.6026048323 6283658.360504407),maipu,0.000944408121403205
4763,POINT (911537.2699018971 6295558.7805798),las condes,0.004012221313272136
4764,POINT (906907.4263115444 6292612.263612544),providencia,0.003087945981141234
4765,POINT (910859.8469091279 6293169.480431063),las condes,0.004229720571736785
4766,POINT (909070.2641289787 6291605.674246183),providencia,0.004242466619301647
4767,POINT (914598.5017993762 6295374.894789269),las condes,0.0026086906874124172
4768,POINT (909387.2755333881 6293787.94689526),las condes,0.0041070237266466955
4769,POINT (900006.8830646595 6299927.192606284),quilicura,0.0004794412825537846
4770,POINT (894680.2065333095 6286633.359863635),maipu,0.0013566482706534229
4771,POINT (908489.7839112631 6289195.321070631),nunoa,0.003249485888430458
4772,POINT (914138.5303390762 6292697.453033658),las condes,0.002207382249159945
4773,POINT (896573.1050320052 6301670.9299084935),quilicura,0.0009062658442581494
4774,POINT (910687.5926840573 6294062.504498118),las condes,0.0043200755170440626
4775,POINT (902909.0292370575 6300402.851434998),huechuraba,0.0006929199666006584
4776,POINT (906818.4191650909 6294319.731423674),recoleta,0.0013008640715271964
4777,POINT (909222.74279449 6295688.985343824),vitacura,0.0019239821536592365
4778,POINT (904313.6724064761 6294031.517421909),independencia,0.0014859949846399445
4779,POINT (903087.9713975041 6276173.305593522),la pintana,0.0005562178333550115
4780,POINT (906204.0201243693 6290060.079870657),santiago,0.002850138272438275
4781,POINT (905272.052928183 6295676.904753761),recoleta,0.0008203587857023468
4782,POINT (892320.1719013156 6284578.426803067),maipu,0.001168298997725392
4783,POINT (904840.7939992077 6295086.734192246),recoleta,0.0009895407762441932
4784,POINT (914723.6361766878 6293367.108768897),las condes,0.001953092409540213
4785,POINT (907960.0564781853 6292853.443234567),providencia,0.003800781361136097
4786,POINT (912025.9882189485 6295752.821035732),las condes,0.003978801247451061
4787,POINT (897879.7075705298 6301400.907967627),quilicura,0.0009323855822214876
4788,POINT (910021.2662669753 6289502.07703862),nunoa,0.003249130375770632
4789,POINT (907868.1185316716 6286885.2218654975),macul,0.00158586323091069
4790,POINT (912790.374829048 6279619.229664616),la florida,0.0012844087891932076
4791,POINT (894047.8833198063 6284605.755941765),maipu,0.0014676847094613917
4792,POINT (894636.6647509352 6266722.254196592),san bernardo,9.653359320466641e-06
4793,POINT (911277.525554873 6294287.812390959),las condes,0.004363563418886571
4794,POINT (905726.7683643529 6297972.532624872),huechuraba,0.0006511003547236113
4795,POINT (905979.9997362038 6285305.762719723),san joaquin,0.0011586793796840248
4796,POINT (910276.8951591384 6274983.335686289),puente alto,0.0014505966035264616
4797,POINT (903205.6394628901 6282552.089588371),la cisterna,0.0014405809405386683
4798,POINT (912119.6634495807 6274789.042262086),puente alto,0.001264413507001974
4799,POINT (898730.9567727856 6271257.483395618),san bernardo,0.0007126011226314761
4800,POINT (903428.9383031301 6290174.963194604),santiago,0.002463199865228325
4801,POINT (901324.8988600216 6300007.644305032),huechuraba,0.0006141021309009134
4802,POINT (911748.2289938382 6280544.192771565),la florida,0.0016754154380139382
4803,POINT (910494.2451341833 6290268.970778378),nunoa,0.003333068084313874
4804,POINT (912728.872901475 6276762.740471087),puente alto,0.0011762310379881014
4805,POINT (914483.1898306452 6291578.652632018),la reina,0.0017804548266891632
4806,POINT (913234.545422201 6280461.527355567),la florida,0.0010214212663912964
4807,POINT (900397.05082833 6275840.853937537),san bernardo,0.0012090464907442606
4808,POINT (901343.9652248828 6283784.253385814),pedro aguirre cerda,0.0008188736254689307
4809,POINT (901012.871570599 6283328.3444180945),lo espejo,0.0007326700224623305
4810,POINT (893780.4659910852 6286714.047678391),maipu,0.0012111735913599754
4811,POINT (900665.319405396 6283125.737709978),lo espejo,0.0006748881694480853
4812,POINT (904622.6126834786 6291910.531335985),santiago,0.0033137748778871547
4813,POINT (908307.8215486007 6292490.15741886),providencia,0.004192757303137508
4814,POINT (911262.7275055893 6271266.789426541),puente alto,0.0007606636168841019
4815,POINT (911744.609045825 6292321.5558614405),las condes,0.0034504565795659796
4816,POINT (907695.0998580746 6291385.668905469),providencia,0.0038406397131509366
4817,POINT (910594.9470096177 6272894.643135703),puente alto,0.0014992455310343271
4818,POINT (911886.8198510951 6296639.424052582),vitacura,0.0032209620283795374
4819,POINT (906545.7494043118 6286464.074735863),san joaquin,0.0012474185518442323
4820,POINT (901925.030157516 6283284.0184817575),pedro aguirre cerda,0.0010440646246387877
4821,POINT (891891.3686268067 6285215.240250409),maipu,0.0009351693214721225
4822,POINT (909709.2937208625 6292558.144258501),providencia,0.004384542780164997
4823,POINT (911382.6690741921 6296365.990330269),vitacura,0.003295532462086622
4824,POINT (896527.3832279423 6292388.152689274),cerro navia,0.0004899602997542033
4825,POINT (904610.2659839605 6281786.357092036),san ramon,0.0010872450682094417
4826,POINT (899000.2025121832 6300221.073232907),quilicura,0.0007024554540823073
